,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
99,Wed Jan 04 19:06:55 +0000 2017,#operacaobetalab BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/W6AoFMMsvA #rt #sdv,,,,Sandra Tim Beta,sandrabeta0,0,Negativo,,,,,,,,,,,,,,,,
100,Fri Jan 06 15:45:23 +0000 2017,#PedroMotta visita as memórias da infância na série #FrutosEstranhos da exposição #EstadodaNatureza � Visite:… https://t.co/Fti430VnjI,,,"Belo Horizonte, MG",Palácio das Artes,palaciodasartes,0,Neutro,,,,,,,,,,,,,,,,
101,Wed Jan 04 19:15:01 +0000 2017,"#petralha no governo é isso ai! Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/ZR9N6Gl0KW",,,Salvador - BA,Edvaldo Couto,edvaldoscouto,0,Negativo,,,,,,,,,,,,,,,,
102,Wed Jan 04 21:25:23 +0000 2017,#pmdb #pt #tj #tjmg #almg #psdb #pdt O FILHO ACHOU O OUTRO VELHO Em calamidade financeira MG compra 2 helicópteros https://t.co/SXfamLNCqd,,,BRAZIL,Que que é isto,quequeeisto,1,Negativo,,,,,,,,,,,,,,,,
103,Mon Jan 09 18:26:53 +0000 2017,#pré_hospitalar homem estado alterado de consciência dificuldade respiratória pressão elevada em supermercado no b são benedito av brasilia,,,Belo Horizonte,Bombeiros_MG,Bombeiros_MG,0,Neutro,,,,,,,,,,,,,,,,
104,Wed Jan 04 21:19:46 +0000 2017,"#pt #pmdb #pdt #tj #tjmg #stf #almg #pp MAIS UMA DELE ... #BB cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/yPWflY0U5f",,,BRAZIL,Que que é isto,quequeeisto,0,Negativo,,,,,,,,,,,,,,,,
105,Fri Jan 06 13:31:11 +0000 2017,"#road #trip #mg #car #gopro @ Governador Valadares, Minas Gerais https://t.co/v6LZ557K6d",-41.9333,-18.85,Brasil,Heliel Braga,helielbraga,0,Neutro,,,,,,,,,,,,,,,,
106,Sat Jan 07 17:29:09 +0000 2017,"#SomosTodosMoro 

Presidente do STJ mantém preso ex-subsecretário da gestão Kassab - Politica - Estado de Minas https://t.co/ybrMKDnZ7Z",,,"São Paulo, Brasil",João Comenale,jfcomenale,2,Neutro,,,,,,,,,,,,,,,,
107,Mon Jan 09 11:59:59 +0000 2017,"#Supercluster #Oracle (@ Secretaria de Estado da Fazenda in Belo Horizonte, MG) https://t.co/Raj2oJz8tq",,,"São Paulo, Brasil",Daniel Ribeiro,DanielRibeiroJR,0,Neutro,,,,,,,,,,,,,,,,
108,Thu Jan 05 15:00:01 +0000 2017,#SUS Minas Gerais recebe recurso máximo disponibilizado pelo Governo Federal para ações da #VigilânciaSanitária… https://t.co/0OrT7R8gMO,,,"Belo Horizonte, MG",SaúdeMG,SaudeMG,1,Positivo,,,,,,,,,,,,,,,,
109,Mon Jan 09 20:33:11 +0000 2017,#SUS SES-MG convoca coletiva para falar da situação da #FebreAmarela no estado @SaudeMG @GotasSalvadoras https://t.co/TEydsKsvnB,,,"ツ Santa Luzia, MG, Brasil :-) ",WallaceOliveiraCruz,FaleComWallace,1,Neutro,,,,,,,,,,,,,,,,
110,Mon Jan 09 20:21:13 +0000 2017,#SUS SES-MG convoca coletiva para falar da situação da #FebreAmarela no estado https://t.co/7RwhYPH1Oz https://t.co/lfICLTfvxZ,,,"Belo Horizonte, MG",SaúdeMG,SaudeMG,1,Neutro,,,,,,,,,,,,,,,,
111,Fri Jan 06 16:55:42 +0000 2017,"#timbeta #globo Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/LSQcIK1ugn #OperacaoBetaLab #Sigodevolta",,,,Hugo TIMBETA,Hugotim1,1,Neutro,,,,,,,,,,,,,,,,
112,Wed Jan 04 23:10:32 +0000 2017,#timbeta #globo BB cobra restituição de recursos por parte do governo de MG; estado afirma que instituição criou 'artifício contábil' …,,,,Hugo TIMBETA,Hugotim1,0,Negativo,,,,,,,,,,,,,,,,
113,Fri Jan 06 20:45:38 +0000 2017,"#timbeta #globo Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/QIT9YlYMog #OperacaoBetaLab #Sigodevolta",,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
114,Mon Jan 09 19:41:38 +0000 2017,#timbeta #globo Defesa Civil de MG confirma 16ª morte pela chuva no estado https://t.co/SYMRdMAXFX #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
115,Fri Jan 06 19:35:20 +0000 2017,#timbeta #globo Governador Valadares registra dois assassinatos em menos de uma hora https://t.co/888hGlseNv #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
116,Thu Jan 05 13:31:03 +0000 2017,#timbeta #globo Homem é morto a tiros após deixar presídio em Governador Valadares https://t.co/ecLiHQp1VR #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
117,Mon Jan 09 16:16:30 +0000 2017,#timbeta #globo MG é o quarto estado a garantir o direito à amamentação em público https://t.co/sCrrQLncHs #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
118,Fri Jan 06 10:25:36 +0000 2017,#timbeta #globo PM apreende armas usadas em homicídio em Governador Valadares https://t.co/YEFA0XEdKB #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
119,Wed Jan 04 20:55:34 +0000 2017,#timbeta #globo Polícia Militar apreende 30 kg de maconha em Governador Valadares https://t.co/eK1qMAUL36 #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
120,Thu Jan 05 21:40:24 +0000 2017,#timbeta #globo Prefeito de Aimorés decreta estado de emergência administrativa https://t.co/0Z7GX9GBPM #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,1,Negativo,,,,,,,,,,,,,,,,
121,Mon Jan 09 13:46:06 +0000 2017,#timbeta #globo Prefeito de Ribeirão das Neves decreta estado de calamidade financeira https://t.co/cyvkfwwslD #OperacaoBetaLab #Sigodevol…,,,,Hugo TIMBETA,Hugotim1,0,Negativo,,,,,,,,,,,,,,,,
122,Fri Jan 06 22:00:55 +0000 2017,#timbeta #globo Prefeitura de Uberlândia decreta estado de calamidade financeira  https://t.co/whTppNXDOk #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Negativo,,,,,,,,,,,,,,,,
123,Thu Jan 05 17:30:33 +0000 2017,#timbeta #globo UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/Fd8uVtW5bm #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
124,Wed Jan 04 19:57:10 +0000 2017,#timbeta #globo Vereadores de Governador Valadares não terão 13º salário em 2017 https://t.co/YA3HKtxvza #OperacaoBetaLab #Sigodevolta,,,,Hugo TIMBETA,Hugotim1,0,Neutro,,,,,,,,,,,,,,,,
125,Wed Jan 04 22:41:25 +0000 2017,* #MG Y con tu Apellido tiro un Estado.. ☺�����,,,,Fran Gonzalez,FrancoxD132,0,Neutro,,,,,,,,,,,,,,,,
126,Fri Jan 06 19:24:24 +0000 2017,"*

Fajuta nobreza 
petista tetas desfruta 
frente um povo à míngua?

- FLASh

https://t.co/4Nx0PxhjkN
https://t.co/Da3yOB38Qm

.",,,,Fernando L A Soares,twiflashes,0,Neutro,,,,,,,,,,,,,,,,
127,Sun Jan 08 19:05:23 +0000 2017,"@__MathLaham @1psicopatar @samuelcost4 não sabia que o Estado de Minas existia em 1926, amigo...E detalhe:isso só apareceu depois de 2011 rs",,,"Mateus Leme, Brasil",Gabriel�,GabrielCEC01,0,Neutro,,,,,,,,,,,,,,,,
128,Sun Jan 08 18:26:18 +0000 2017,@_pereiraclayton em Minas ta seu cu kkkkkk estou no mesmo estado q você palhaço ��,,,"Bastos, Brasil",IsaLuizz,IsabellaaSiilva,0,Neutro,,,,,,,,,,,,,,,,
129,Wed Jan 04 21:09:11 +0000 2017,@1chathais Também não acreditei. O Estado de Minas pulicou que estão estudando implantar uma unidade,,,Divinópolis/S. Seb.Paraíso/BH ,Diego Souza,diegotsouza_,0,Negativo,,,,,,,,,,,,,,,,
130,Wed Jan 04 19:39:39 +0000 2017,@50Rosanaborges @folha @UOL já é o pior governador da história de Minas.,,,,Lílian,Lorensofie,0,Negativo,,,,,,,,,,,,,,,,
131,Mon Jan 09 01:47:32 +0000 2017,"@a_alinediniz parabéns vc emplacou o release no estadão,  folha,  o globo,  isto é e Veja. Na próxima vez consiga SPTV,  Estado de Minas...",,,Sao Paulo,Pamella,opspam,0,Neutro,,,,,,,,,,,,,,,,
132,Wed Jan 04 20:16:13 +0000 2017,"@AcordouAcordou Minas está linda, recheada de mineiros e mineiras gente boa, o problema é o governo de MG.",,,Belo Horizonte,Cássia Gontijo,cassiagontijo,1,Negativo,,,,,,,,,,,,,,,,
133,Fri Jan 06 09:27:16 +0000 2017,"@AdemirAlvim @pdevechi Estado de Minas melhorando a manchete tb... só não falou que eram negros, mas mencionou a motivação política.",,,Brasil,Filho do Pobre�,zhornm,0,Neutro,,,,,,,,,,,,,,,,
134,Sat Jan 07 02:32:54 +0000 2017,"@AL_Kaio_ acho que não 4 de SP, 4 do RJ, 3 de MG, 3 do RS, e 3 do ES! Todos se enfrentavam e o melhor de cada estado passava pras semis",,,,Paulo Cesar,pcdasuloficial,0,Neutro,,,,,,,,,,,,,,,,
135,Sat Jan 07 22:32:51 +0000 2017,@AlbertoLage @rebeldescalca @YouTube quero ver a desculpa quando ele ganhar uma boquinha no governo de Minas,,,MG-Brasil,mineirinho,aristotelesc_,0,Negativo,,,,,,,,,,,,,,,,
136,Wed Jan 04 21:43:19 +0000 2017,@AnaPaulaVolei e tem mais essa: https://t.co/BnDsO34qK0,,,,Ana estudando,estudandoconcur,0,Neutro,,,,,,,,,,,,,,,,
137,Mon Jan 09 16:29:59 +0000 2017,@Anastasia @revistaencontro Espero que você seja o próximo governador das Minas Geraes!,,,,alfonse leite   Σ,alfonseleite,0,Neutro,,,,,,,,,,,,,,,,
138,Thu Jan 05 22:05:05 +0000 2017,"@andregallindo @R2renatoribeiro @JornalOGlobo Sou de minas, flamenguista e é triste, muito triste ver o maior palco do futebol neste estado.",,,"Araxá, Brasil",Alex Sander Ribeiro,ALEXSR79,0,Neutro,,,,,,,,,,,,,,,,
139,Sun Jan 08 20:27:43 +0000 2017,"@anterogreco @gianoddi @rafaelribeiro se der, manda um abraço para os palmeirenses aqui de governador Valadares MG, Antero.",,,"Governador Valadares, Brasil",Thiago H.N D'arc,Thiagohndarc,0,Neutro,,,,,,,,,,,,,,,,
140,Fri Jan 06 17:16:58 +0000 2017,@AREZZO_ estou em outro estado! Comprei durante as férias em MG.,,,"Sao Paulo, Brazil",Fernanda,fernandamanzoro,0,Neutro,,,,,,,,,,,,,,,,
141,Mon Jan 09 15:16:56 +0000 2017,@AxelRolonOk Y tiene 7 mg este estado que nadie se venga a hacer la inocente��,,,"Buenos Aires, Argentina",⚡️C.N⚡️,camiii99_Ok,1,Neutro,,,,,,,,,,,,,,,,
142,Thu Jan 05 14:32:24 +0000 2017,"@azeredo_mg @STF_oficial @MichelTemer Justamente isso, morreu bandido é indenizado, enquanto isso os inocentes estão sem aparo do governo",,,Brasil,Dieu Merci,oldairt,1,Neutro,,,,,,,,,,,,,,,,
143,Thu Jan 05 00:03:57 +0000 2017,"@b3arland eu sou do interior de MG, mas minha cidade faz divisa com o estado de SP. O mais perto que eu conheço aqui é o Breno",,,Letters to you,Débora CartasPLucas,CartasParaLucas,0,Neutro,,,,,,,,,,,,,,,,
144,Sat Jan 07 18:59:36 +0000 2017,@baekliar o governo de minas dá ate estojo???????socorro,,,kpopirigas squad,bia,httsyong,0,Neutro,,,,,,,,,,,,,,,,
145,Fri Jan 06 01:58:39 +0000 2017,"@Bella_DiGenaro y patea con las 2 patas, además el wueon es zurdos, con todas las minas buenas q a estado, se le va el gusto atrás?",,,Rancagua ,Juan Serrano Vargas,juanhserran,0,Neutro,,,,,,,,,,,,,,,,
146,Thu Jan 05 13:26:29 +0000 2017,@beppo22 Risco de calote de Estados com a União cresce - Politica - Estado de Minas https://t.co/zdjOcATDo3,,,,#AntonioGramsci,gramscista,0,Negativo,,,,,,,,,,,,,,,,
147,Sat Jan 07 10:55:34 +0000 2017,"@betorosio Bom dia professor!!!!
Estou aqui em governador valadares/MG assistindo o melhor professor  você :) 
Abracoooo Taynnara",,,"Governador Valadares, Brasil",Taynnara Lirio,taynnaralirio,0,Neutro,,,,,,,,,,,,,,,,
148,Wed Jan 04 23:11:57 +0000 2017,"@BlogDoPim @carioca556 
O Aécio quando governador de Minas fez mais de 1.200 viagens para ir a praia no  Rio de Janeiro , cadê a indignação?",,,Manaus - Am - Brasil,charleypimentel,charleypimentel,1,Neutro,,,,,,,,,,,,,,,,
149,Fri Jan 06 11:25:50 +0000 2017,@cartacapital e em minas governador usa helicóptero do governo para buscar filho em festa,,,,Filipe Miranda,Fmirandinha,0,Negativo,,,,,,,,,,,,,,,,
150,Fri Jan 06 11:01:24 +0000 2017,"@cartacapital isso tudo é um absurdo, legal mesmo é isso aqui https://t.co/TnVZQTadaD",,,,Angelo...,angeloluck,0,Neutro,,,,,,,,,,,,,,,,
151,Sun Jan 08 16:36:01 +0000 2017,"@Castro2Monica então, qual é o governador das Minas Gerais?",,,"São Paulo, Brasil",Paulo Cesar Pereira,ipqpcp,0,Neutro,,,,,,,,,,,,,,,,
152,Wed Jan 04 22:28:52 +0000 2017,@charlesbigfoot @DecaRGarcia @Poder_360 Concordo plenamente. Já trabalhei no governo de MG e vi isso de perto.,,,São Paulo,Felipe Autran,felipe_autran,0,Negativo,,,,,,,,,,,,,,,,
153,Sat Jan 07 23:12:41 +0000 2017,@ClaroPeru q era 700 mg mas no de ahi c cortaba mis megas como a estado ocurriendo inclusive los 1ero meses no tube megas!!,,,,Marco Collado,bono_mc2,0,Neutro,,,,,,,,,,,,,,,,
154,Wed Jan 04 22:09:45 +0000 2017,"@claudfeb @mayrasmendoza @CFKArgentina Andar con minas no, pelotudo, pagarlas con guita del Estado, sí:

https://t.co/qxXLK6POMU",,,,Claudio Alejandro,ClauDemicheli,0,Neutro,,,,,,,,,,,,,,,,
155,Fri Jan 06 14:02:48 +0000 2017,@Codevasf e @governomg discutem retomada do convênio para construção da barragem do Jequitaí. Veja:… https://t.co/ndMvqAk49E,,,Brasil,Codevasf,Codevasf,0,Neutro,,,,,,,,,,,,,,,,
156,Thu Jan 05 17:07:10 +0000 2017,@ConsuladosGalo Boa tarde. Consulado do Galo de Governador Valadares/MG. Ajude a divulgar. ObriGalo.,,,,ConsuladoGALODOIDOGV,consulgalogv,0,Neutro,,,,,,,,,,,,,,,,
157,Sat Jan 07 15:43:41 +0000 2017,@cotonewers praticamente hahah uma parte da minha família é de mg. Pra mim é o melhor estado p passear no Brasil �,,,,bellezinha,isabsep,0,Neutro,,,,,,,,,,,,,,,,
158,Thu Jan 05 13:30:29 +0000 2017,@danilo12mf @pires_magela  ele ja saiu seu mineiro filha da puta menor de minas chupaaa estado de merda ..só tem lixo nessa porra,,,,ⓟลямэяเร†ล�❶❾❶❹,Parmerista93,0,Negativo,,,,,,,,,,,,,,,,
159,Sun Jan 08 09:52:32 +0000 2017,"@DCM_online Newton Cardoso Junior é da pior estirpe de politicos mineiros. Um golpista e desonesto, herança do pai, ex-governador de Minas.!",,,,Welington Almeida,weingtonpa1,0,Negativo,,,,,,,,,,,,,,,,
160,Thu Jan 05 12:17:16 +0000 2017,@deeh_gerhardt https://t.co/TONVnZGvHq,,,,larissa debarry,larissadebarry,0,Neutro,,,,,,,,,,,,,,,,
161,Wed Jan 04 20:55:37 +0000 2017,@deivaolm @Ary_AntiPT @c0nvey Antes ou depois de o governo de MG comprar 2 helicópteros?,,, ,Isaias Junqueira,Ijunqsouza,0,Negativo,,,,,,,,,,,,,,,,
162,Thu Jan 05 19:28:11 +0000 2017,"@dibiaseneves vão se apaixonar pelo melhor estado do Brasil e pelo MAIOR de MG, sejam bem vindos a BH. #cruzeirosempre #maiordeminas",,,Belo Horizonte,Ronyer,RonyerCruGeo,0,Neutro,,,,,,,,,,,,,,,,
163,Sun Jan 08 00:37:43 +0000 2017,"@diegocabral75 @exame aí em MG, ta td bem? Pimentel cada dia fazendo melhor para o estado né? ainda bem q o doria é prefeito de SP e nao BH",,,São Paulo,Marcos Silveira,marcos_vxs,0,Positivo,,,,,,,,,,,,,,,,
164,Sat Jan 07 04:06:42 +0000 2017,@digaoi a internet ta ruim no estado de MG ?,,,,Nitrux,NitruxGamer,0,Neutro,,,,,,,,,,,,,,,,
165,Sat Jan 07 05:06:19 +0000 2017,"@diogo_cc estou hahahaha mas trabalho mais pro impresso, Estado de Minas",,,"BH, MG",Walter Felix,walteerfelix,0,Neutro,,,,,,,,,,,,,,,,
166,Mon Jan 09 00:06:13 +0000 2017,@doidao_galo @_FSEP @twitpalmeiras kkkk mineirao e do governo de Minas.  Aí joga no indepencia pq torcida só enche caixa de fósforo,,,"Cambé, Brasil",Anderson Bacheca,andibacheca,0,Neutro,,,,,,,,,,,,,,,,
167,Tue Jan 10 02:53:44 +0000 2017,"@DonaMed_VE 
Clindomicina
Pastilla
300 mg 
Municipio  sucre  petate
Estado miranda caracas",,,guatire,zaida maria gonzalez,zaidamariagonz1,0,Neutro,,,,,,,,,,,,,,,,
168,Thu Jan 05 18:16:13 +0000 2017,@DonaMed_VE BUSCO EN VALENCIA ESTADO CARABOBO SOMAZINA PASTILLA 500 MG CONTACTO 04162571719 04124011533,,,"Guanare, Portuguesa",jose luis,joser3001,0,Neutro,,,,,,,,,,,,,,,,
169,Wed Jan 04 17:52:53 +0000 2017,@droguerianena.Buenas tardes para saber si hay disponible abretia o strattera de 10 o 18 mg en la sucursal del Estado Lara.Gracias,,,,milagros castillo,milagros_mm0,0,Neutro,,,,,,,,,,,,,,,,
170,Sat Jan 07 02:28:27 +0000 2017,@ElPoliTwico AYUDA HOY ES UNA NIÑA CON MENINGITIS. mañana puede ser cualquiera. Su estado es grave x falta d medicamento Aciclovir 500 mg.,,,,Checito. .,eius77,0,Neutro,,,,,,,,,,,,,,,,
171,Mon Jan 09 12:50:15 +0000 2017,"@em_com MG, o estado da idade do ferro, e sua capital",,,Belo Horizonte MG Brasil,André J. Caetano,andrejcaetano,0,Neutro,,,,,,,,,,,,,,,,
172,Wed Jan 04 19:45:41 +0000 2017,@em_com vão cobrir isto? https://t.co/SNYMRfQ737,,,"Belo Horizonte, Brazil",Fora Renan,CedeSilva,0,Neutro,,,,,,,,,,,,,,,,
173,Thu Jan 05 23:04:38 +0000 2017,"@esd4n ninguno, a decir verdad he estado con minas peores",,,"Junín, Argentina",Chuck Bass,Fotografiamela,0,Neutro,,,,,,,,,,,,,,,,
174,Sun Jan 08 11:00:51 +0000 2017,"@eumateus75 @Morro_Cristo @JanainaDoBrasil @ptnacional @ptbrasiI Em MG, a criminalidade aumentou com o PT https://t.co/3E7sdl1UsT",,,"iPhone: -23.591980,-46.649139",Lavoisier castro,_Lavoisier,0,Negativo,,,,,,,,,,,,,,,,
175,Mon Jan 09 00:54:01 +0000 2017,@evaristocosta já visitou o estado de MG? Se sim o que achou?,,,Brasil,Prof.: R.T.F.,Prof_RTF,0,Neutro,,,,,,,,,,,,,,,,
176,Mon Jan 09 18:56:12 +0000 2017,"@filiperabelo @JocaMani
É apenas uma proposta pelo reserva do Fred (tá caro!)... Não é a compra do Estado de Minas (Tchê Tchê + Moisés)
�",,,,Bruno,1914BrunoSEP,2,Neutro,,,,,,,,,,,,,,,,
177,Mon Jan 09 20:06:45 +0000 2017,@FlowstreetYT bueno ese mg no ha estado nada mal lool omgggg!!!Gracias Flowiiii,,,"Mi casa, Málaga",Nachoo�,Nachogg_93,0,Neutro,,,,,,,,,,,,,,,,
178,Sun Jan 08 18:53:34 +0000 2017,@folha - E daí? O palhaço de Minas voou trocentas vezes no helicóptero do ESTADO para namorar em Florianópolis e a imprensa não deu um PIO.,,,BH - Brasil,Mijaíl Serguéyevich,HellraiserOrcus,0,Negativo,,,,,,,,,,,,,,,,
179,Wed Jan 04 19:23:48 +0000 2017,@folha esse lixo petista quebrou o estado de Minas Gerais mais uma vez! seu lugar é um só..,,,"Campinas, São Paulo",Alfredo,ealfred,0,Negativo,,,,,,,,,,,,,,,,
180,Fri Jan 06 18:25:01 +0000 2017,@ForunsMG vão eleger novos prefeitos e vereadores para o Colegiado Executivo e avançar na participação popular.… https://t.co/hLjmXWoK4i,,,Belo Horizonte/Minas Gerais,Governo Minas Gerais,governomg,0,Neutro,,,,,,,,,,,,,,,,
181,Fri Jan 06 15:52:07 +0000 2017,@FutDados William não tem mais clima para prosseguir no maior time do Estado de Minas Gerais ... fora William...�⚽️,,,"Betim, Brasil",Marcelo Meira,mangarosabetim,0,Neutro,,,,,,,,,,,,,,,,
182,Thu Jan 05 01:55:40 +0000 2017,"@Fute_Minas O complicado é isso! Desse jeito nunca teremos uma terceira, quarta força no estado! Não da pros clubes do interior investir!",,,"Varzedo, Bahia",#HNT,hnt1931,0,Neutro,,,,,,,,,,,,,,,,
183,Tue Jan 10 00:11:48 +0000 2017,"@GaloAustralia incorreto. No socialismo, a elite nunca se fode. O Estado fede.",,,Cidade do Galo,Homer,Homer_MG,0,Neutro,,,,,,,,,,,,,,,,
184,Sun Jan 08 07:25:34 +0000 2017,"@Galonopeito1 Se Minas tivesse mar, esse Estado ia ser o paraíso hahaha ❤",,,"Minas Gerais, uai !",Jussara Souza,jussarasouzaaa,0,Neutro,,,,,,,,,,,,,,,,
185,Sun Jan 08 21:27:21 +0000 2017,@geraldoalckmin_ boa noite governador gostaria de um emprego trabalho na área da indústria meu governador PT Minas Gerais,,,,Humberto César,HumbertoCsar1,0,Neutro,,,,,,,,,,,,,,,,
186,Sun Jan 08 13:03:06 +0000 2017,@gercinu tu estás em MG? Há uma zona de baixa pressão em cima do estado que impede a formação de nuvens.,,,"Vitória, Brasil",o gajo viajante,appelfeler,0,Neutro,,,,,,,,,,,,,,,,
187,Thu Jan 05 13:09:21 +0000 2017,"@GilzanaCarvalho SP é realmente fascinante,tem vários contrastes,mas Minas é um estado bom tbm...alias o Brasil é um Belo Pais,so q mau adm�",,,Nothing Hill,™♌ Omarion✌,OmarionSpfc,1,Neutro,,,,,,,,,,,,,,,,
188,Wed Jan 04 20:46:27 +0000 2017,@GPronaldo13 Com um GOVERNADOR desse! Qualquer CORRUPTO vai querer ser CANDIDATO EM MG! Até as FACÇÕES do lula BÊBADO,,,São Paulo,Elias Oliveira,olelias,1,Negativo,,,,,,,,,,,,,,,,
189,Sat Jan 07 14:24:42 +0000 2017,"@helhaodoaxe @ninobec @penso_ra @JornalOGlobo Estado de Minas, bunitão, chegados do Aécio. https://t.co/sjkpoMJvqX",,,,Wyllison,wyllison,0,Neutro,,,,,,,,,,,,,,,,
190,Tue Jan 10 02:48:06 +0000 2017,@hidselena minas gerais estado do pão de queij,,,,ingrid,selenafamed,0,Neutro,,,,,,,,,,,,,,,,
191,Tue Jan 10 02:16:29 +0000 2017,@HSOGameplays  vc e de qual estado de minas so para saber mesmo se pa e meu vizinho,,,"Contagem, Brasil",Vitor (AmarmAGE),BIG_AmarmAGE,0,Neutro,,,,,,,,,,,,,,,,
192,Fri Jan 06 19:31:29 +0000 2017,@i5gornascimento #i5gornascimento Governador Valadares registra dois assassinatos em menos de uma hora https://t.co/yM8IsmD4Wn,,,,Super Onze - Episódi,guwu2,0,Neutro,,,,,,,,,,,,,,,,
193,Thu Jan 05 17:31:13 +0000 2017,@i5gornascimento #i5gornascimento UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/5sutw56PxJ,,,,Super Onze - Episódi,guwu2,0,Neutro,,,,,,,,,,,,,,,,
194,Fri Jan 06 19:31:31 +0000 2017,@I5gornascimento @I5gornascimento #I5gornascimento Governador Valadares registra dois assassinatos em menos de ... https://t.co/7IiBGRNW9l,,,,Karol Schwonke,SchwonkeKarol,0,Neutro,,,,,,,,,,,,,,,,
195,Thu Jan 05 17:31:06 +0000 2017,@I5gornascimento @I5gornascimento #I5gornascimento UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/4MiJlXKxoW,,,,Karol Schwonke,SchwonkeKarol,0,Neutro,,,,,,,,,,,,,,,,
196,Sun Jan 08 10:38:05 +0000 2017,@Independent  o melhor queijo do mundo é daqui do Brasil mais exatamente do estado de Minas Gerais,,,"São José do Rio Preto, Brasil",cruzeirense,REINALDOOL88,0,Neutro,,,,,,,,,,,,,,,,
197,Wed Jan 04 20:48:46 +0000 2017,"@infomoney ""bando do Brasil"" é o partido do governador de MG.",,,Belo Horizonte,O Lambari da Bolsa,lambari_trader,0,Negativo,,,,,,,,,,,,,,,,
198,Fri Jan 06 14:26:07 +0000 2017,@IPAFARMA @Avivasa1965 buenos días. Tienen stalevo de 100 mg. Vivo en el Estado Nueva Espsrta,,,"Nueva Esparta, Venezuela",Lourdes Palencia,acuarioLourdes,1,Neutro,,,,,,,,,,,,,,,,
199,Sun Jan 08 15:27:03 +0000 2017,@israel_massa @ferrisss @JornalOGlobo pelo menos 1 coisa p se orgulhar do governo de minas. Esse tem q ser o modelo. Recuperar o cidadão...,,,"Belo Horizonte, Brazil",Marcos Paulo Margon,MarcosMargon,0,Positivo,,,,,,,,,,,,,,,,
200,Thu Jan 05 02:35:32 +0000 2017,"@jairbolsonaro Por favor nos ajude a Pizza Pimentel aqui em MG é o maior cabide de empregos do meu estado, minha mãe coitada nem cheiro 13 s",,,"Belo Horizonte, Brasil",Breno Castilho Xavie,BrenoCXavier,1,Negativo,,,,,,,,,,,,,,,,
201,Mon Jan 09 21:54:12 +0000 2017,"@jcavaa Cuando vi tu nombre como ganador del #EuroLogo me sonaste mucho, tras 3 días, me doy cuenta de que me has estado dando mg en insta�",,,"Lleida, España",Daviid.,martinest_,0,Neutro,,,,,,,,,,,,,,,,
202,Sun Jan 08 13:58:41 +0000 2017,@jeffs_araujo35 @sjayanthi @Ueiler2 @virginiaduailib Conheço bem as APACs de quando trabalhei no governo de MG...,,,São Paulo,Felipe Autran,felipe_autran,0,Neutro,,,,,,,,,,,,,,,,
