year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,5,28,856,-4,1103,-2,WN,N356SW,502,SEA,SJC,108,697,8,56
2014,3,11,1603,-2,1828,-4,AS,N552AS,115,SEA,ANC,191,1448,16,3
2014,11,21,902,2,1040,-3,AS,N433AS,370,SEA,SMF,76,605,9,2
2014,1,18,1741,-4,1911,-19,WN,N442WN,2649,PDX,SJC,82,569,17,41
2014,6,27,553,-9,1156,1,UA,N832UA,646,PDX,ORD,210,1739,5,53
2014,2,8,1024,14,1151,21,WN,N728SW,3181,PDX,SMF,71,479,10,24
2014,3,4,1934,-6,2136,-14,OO,N778SK,6426,SEA,SFO,100,679,19,34
2014,9,25,739,-1,1033,7,AS,N615AS,634,SEA,PHX,153,1107,7,39
2014,10,24,904,-6,1158,11,AS,N756AS,238,SEA,SAN,151,1050,9,4
2014,9,2,638,-2,905,-15,DL,N3763D,1465,SEA,LAX,121,954,6,38
2014,12,6,2227,-3,2304,-11,AS,N520AS,414,SEA,PDX,25,129,22,27
2014,7,14,1439,-1,1723,-10,US,N644AW,500,SEA,PHX,143,1107,14,39
2014,5,29,705,-3,1547,15,DL,N3750D,400,PDX,JFK,311,2454,7,5
2014,11,2,1027,2,1619,1,AS,N318AS,688,PDX,ORD,210,1739,10,27
2014,1,14,800,-5,1537,-13,AS,N403AS,742,SEA,ATL,252,2182,8,0
2014,6,29,1949,-6,2135,-2,AS,N597AS,404,PDX,SJC,85,569,19,49
2014,12,12,1146,-5,1358,4,UA,N528UA,390,SEA,SFO,105,679,11,46
2014,6,3,1305,-10,1523,-11,B6,N503JB,1521,PDX,LGB,120,846,13,5
2014,1,17,1120,-5,1406,6,AS,N626AS,498,SEA,SAN,132,1050,11,20
2014,3,19,948,-2,1226,-13,AS,N796AS,238,SEA,SAN,136,1050,9,48
2014,9,11,550,-10,833,-7,AS,N526AS,81,SEA,ANC,198,1448,5,50
2014,12,1,1042,22,1237,17,AS,N469AS,346,SEA,OAK,98,671,10,42
2014,11,15,1011,1,1347,7,F9,N927FR,138,SEA,DEN,134,1024,10,11
2014,5,16,1155,-5,1402,-3,AS,N532AS,306,SEA,SFO,103,679,11,55
2014,8,17,1313,3,1626,17,AS,N323AS,726,SEA,SLC,107,689,13,13
2014,10,15,1722,-3,1816,1,OO,N809SK,4546,SEA,PDX,28,129,17,22
2014,9,7,1256,-9,1447,0,AS,N579AS,400,PDX,SFO,88,550,12,56
2014,10,15,29,-1,538,-2,DL,N3736C,2440,SEA,MSP,159,1399,0,29
2014,3,13,1751,2,1928,-7,OO,N715SK,5553,PDX,SFO,78,550,17,51
2014,5,12,853,-7,1114,-19,AS,N553AS,502,SEA,SNA,123,978,8,53
2014,9,4,1841,1,2227,12,OO,N218AG,3498,SEA,COS,141,1068,18,41
2014,1,30,717,12,1257,7,WN,N943WN,1987,SEA,MKE,189,1694,7,17
2014,1,2,1756,61,1916,56,WN,N659SW,747,PDX,SMF,69,479,17,56
2014,9,3,1306,1,1840,-8,AS,N319AS,664,SEA,DFW,195,1660,13,6
2014,8,16,1014,-1,1644,-16,AS,N549AS,788,SEA,MSY,248,2086,10,14
2014,11,29,1318,53,1538,48,OO,N631SK,4608,SEA,LAS,121,867,13,18
2014,3,22,1007,-8,1305,-20,HA,N389HA,25,PDX,HNL,338,2603,10,7
2014,8,16,1032,-8,1315,-20,HA,N395HA,25,PDX,HNL,304,2603,10,32
2014,8,24,1549,-6,1839,4,AS,N607AS,135,PDX,ANC,214,1542,15,49
2014,10,22,1215,0,1438,-15,DL,N3754A,2485,SEA,ANC,175,1448,12,15
2014,6,23,659,-6,1255,0,AA,N3EJAA,86,PDX,ORD,212,1739,6,59
2014,10,10,1956,16,2201,4,AS,N607AS,524,SEA,BUR,109,937,19,56
2014,2,22,1827,-8,2027,-18,AS,N796AS,302,SEA,SFO,98,679,18,27
2014,6,27,1158,84,1352,83,OO,N783SK,5196,PDX,SFO,85,550,11,58
2014,10,23,805,0,1614,-13,AS,N537AS,18,SEA,MCO,287,2554,8,5
2014,3,9,1206,-13,1400,0,UA,N834UA,353,PDX,SFO,89,550,12,6
2014,8,18,2203,5,618,12,DL,N652DL,1542,SEA,JFK,294,2422,22,3
2014,9,6,1329,-1,1939,-6,UA,N39415,1581,SEA,IAH,225,1874,13,29
2014,10,18,608,-2,930,-5,WN,N202WN,4914,PDX,DEN,120,991,6,8
2014,4,6,1240,50,1331,48,AS,N795AS,684,SEA,GEG,35,224,12,40
2014,8,26,558,-2,852,2,DL,N654DL,1831,PDX,SLC,84,630,5,58
2014,4,12,640,-5,849,-13,OO,N215AG,3460,PDX,ONT,111,838,6,40
2014,12,27,727,-2,1350,6,UA,N463UA,225,SEA,IAH,228,1874,7,27
2014,6,16,748,3,947,-3,WN,N703SW,1993,SEA,OAK,98,671,7,48
2014,8,17,557,-3,1133,-12,AA,N508AA,1534,PDX,DFW,195,1616,5,57
2014,5,11,1304,-6,1816,-14,AS,N615AS,34,SEA,MSP,175,1399,13,4
2014,1,30,49,79,835,72,UA,N76010,1252,SEA,EWR,261,2402,0,49
2014,12,27,1420,40,2012,NA,OO,N224AG,3452,SEA,HDN,NA,891,14,20
2014,9,26,1929,-6,2106,7,AS,N760AS,79,SEA,JNU,133,909,19,29
2014,9,17,2124,4,2354,3,AS,N317AS,731,SEA,ANC,188,1448,21,24
2014,1,4,804,-1,1332,-18,AA,N438AA,1220,PDX,DFW,179,1616,8,4
2014,4,14,656,-4,840,-5,VX,N847VA,84,PDX,SFO,89,550,6,56
2014,4,4,1008,-7,1248,-27,HA,N385HA,25,PDX,HNL,320,2603,10,8
2014,11,6,2015,0,2207,-8,WN,N638SW,1625,SEA,OAK,96,671,20,15
2014,8,14,1215,-10,1414,-21,OO,N218AG,3470,PDX,SBA,105,784,12,15
2014,11,5,656,-4,1155,-17,DL,N37700,2090,PDX,MSP,159,1426,6,56
2014,3,23,702,-4,1309,-9,UA,N34455,1193,SEA,IAH,214,1874,7,2
2014,3,14,1319,-1,2101,-9,US,N111US,1805,SEA,CLT,256,2279,13,19
2014,9,28,838,-2,1148,12,AS,N799AS,724,SEA,SLC,107,689,8,38
2014,6,14,1938,43,2202,33,AS,N607AS,133,SEA,FAI,189,1533,19,38
2014,10,2,1025,20,1530,10,AS,N442AS,36,SEA,MSP,169,1399,10,25
2014,3,20,818,-2,1401,-19,AA,N3ERAA,1236,SEA,ORD,194,1721,8,18
2014,12,16,529,-6,849,-12,UA,N68805,1567,PDX,DEN,123,991,5,29
2014,9,18,652,-8,740,-6,AS,N791AS,413,PDX,SEA,29,129,6,52
2014,11,4,616,-4,743,-31,UA,N454UA,302,PDX,SFO,75,550,6,16
2014,7,1,1657,7,1816,1,WN,N754SW,1669,PDX,SMF,68,479,16,57
2014,4,30,600,0,1144,4,AA,N4XSAA,1650,PDX,DFW,196,1616,6,0
2014,8,22,1442,37,2032,22,WN,N8310C,336,SEA,MDW,211,1733,14,42
2014,11,16,1603,10,2,-8,UA,N87531,1710,SEA,EWR,274,2402,16,3
2014,4,25,1734,-3,2116,2,OO,N760SK,6459,SEA,DEN,138,1024,17,34
2014,8,5,1530,0,1856,-14,WN,N253WN,4713,SEA,DEN,126,1024,15,30
2014,3,3,717,-3,923,-2,WN,N281WN,1366,SEA,SJC,107,697,7,17
2014,6,1,754,-6,1614,-15,AS,N589AS,18,SEA,MCO,306,2554,7,54
2014,8,7,1426,11,1643,2,OO,N216AG,3482,SEA,SBA,119,908,14,26
2014,3,31,624,-6,853,-2,AS,N779AS,558,PDX,LAX,119,834,6,24
2014,3,3,1720,-8,1810,-6,OO,N295SW,5305,SEA,PDX,34,129,17,20
2014,12,22,1033,18,1345,2,F9,N941FR,138,SEA,DEN,111,1024,10,33
2014,5,16,1256,-4,1525,-13,OO,N806SK,4677,SEA,LAX,124,954,12,56
2014,4,10,1123,-7,1340,-9,AS,N530AS,572,PDX,SAN,124,933,11,23
2014,8,18,1459,-1,1728,-7,VX,N522VA,796,SEA,LAX,130,954,14,59
2014,5,7,1341,-4,1518,-8,AS,N563AS,362,SEA,SMF,75,605,13,41
2014,4,30,NA,NA,NA,NA,AS,N526AS,566,PDX,LAX,NA,834,NA,NA
2014,3,29,1049,-6,1322,13,AS,N793AS,564,PDX,LAX,124,834,10,49
2014,10,23,1004,-6,1211,1,AS,N585AS,382,PDX,SFO,95,550,10,4
2014,10,23,2103,-2,2235,5,WN,N725SW,4816,PDX,SMF,79,479,21,3
2014,8,21,654,-1,939,-6,WN,N737JW,4503,SEA,PHX,142,1107,6,54
2014,6,1,1541,6,1756,3,AS,N769AS,596,SEA,LAS,116,867,15,41
2014,10,5,743,-12,1009,-7,AS,N552AS,522,SEA,BUR,119,937,7,43
2014,7,16,2324,-4,459,-16,UA,N430UA,601,SEA,ORD,197,1721,23,24
2014,4,7,1926,11,2242,4,F9,N926FR,794,PDX,DEN,118,991,19,26
2014,10,10,628,-2,1407,7,DL,N820DN,1156,PDX,ATL,261,2172,6,28
2014,7,7,822,22,1042,22,AS,N795AS,568,PDX,LAX,115,834,8,22
2014,4,15,24,34,300,31,AS,N764AS,121,SEA,ANC,203,1448,0,24
2014,3,14,2231,96,42,78,AS,N706AS,534,SEA,ONT,116,956,22,31
2014,11,17,904,-6,1139,-7,AS,N596AS,442,SEA,LAX,118,954,9,4
2014,2,19,2048,43,2257,22,WN,N959WN,126,SEA,LAS,106,867,20,48
2014,11,19,1426,11,1558,3,WN,N447WN,781,PDX,OAK,78,543,14,26
2014,4,8,2207,72,2329,64,WN,N650SW,32,PDX,SMF,74,479,22,7
2014,12,6,1327,-3,1710,-5,WN,N8301J,1121,SEA,ABQ,143,1180,13,27
2014,2,23,2050,-10,2140,-8,OO,N221SW,5433,SEA,PDX,34,129,20,50
2014,2,9,1844,4,2104,1,OO,N692CA,4745,SEA,LAS,116,867,18,44
2014,6,13,15,-5,800,-16,US,N151UW,1818,SEA,CLT,261,2279,0,15
2014,5,23,2357,7,231,13,AS,N765AS,121,SEA,ANC,201,1448,23,57
2014,6,18,1742,-1,2131,11,OO,N988CA,5233,PDX,DEN,145,991,17,42
2014,9,23,1843,23,2100,35,WN,N467WN,2586,SEA,SJC,116,697,18,43
2014,4,4,1829,-6,2101,-21,AS,N612AS,464,SEA,LAX,122,954,18,29
2014,8,30,1024,-6,1243,-4,AS,N518AS,564,PDX,LAX,109,834,10,24
2014,1,14,1328,-2,1513,-17,WN,N279WN,3030,SEA,OAK,92,672,13,28
2014,3,11,1119,-1,1709,-11,WN,N447WN,671,SEA,MDW,212,1733,11,19
2014,7,26,1827,-3,2049,19,AS,N756AS,328,SEA,SJC,106,697,18,27
2014,8,27,1330,25,2100,-2,US,N560UW,1857,SEA,CLT,255,2279,13,30
2014,8,20,1500,12,1657,-3,UA,N569UA,720,SEA,SFO,92,679,15,0
2014,4,27,1214,63,1400,57,OO,N913SW,5197,PDX,SFO,80,550,12,14
2014,12,31,1719,-6,2130,-15,AS,N590AS,875,SEA,KOA,342,2688,17,19
2014,5,9,1030,0,1546,-3,AS,N309AS,758,SEA,MCI,177,1489,10,30
2014,3,7,703,-7,939,-11,WN,N767SW,230,PDX,SLC,82,630,7,3
2014,12,11,1004,-4,1325,-5,F9,N919FR,788,PDX,DEN,126,991,10,4
2014,8,6,1454,-6,1720,-15,VX,N527VA,796,SEA,LAX,122,954,14,54
2014,11,29,1435,30,1656,42,AS,N626AS,316,SEA,SFO,105,679,14,35
2014,4,15,115,121,910,101,B6,N569JB,498,SEA,BOS,275,2496,1,15
2014,4,8,1546,-4,2115,-10,AA,N3DEAA,2248,SEA,DFW,193,1660,15,46
2014,10,28,905,-5,1151,4,AS,N795AS,238,SEA,SAN,139,1050,9,5
2014,8,22,704,4,957,22,AS,N768AS,115,SEA,ANC,206,1448,7,4
2014,7,5,724,-6,909,-20,AS,N788AS,244,PDX,SFO,88,550,7,24
2014,11,26,1038,-2,1440,0,AS,N609AS,794,SEA,ABQ,155,1180,10,38
2014,9,1,1041,-4,1328,-10,AS,N512AS,648,SEA,TUS,147,1216,10,41
2014,1,14,1159,-7,1754,-11,UA,N460UA,217,PDX,IAH,207,1825,11,59
2014,3,21,1606,1,1832,0,AS,N433AS,115,SEA,ANC,189,1448,16,6
2014,3,25,2050,-10,2148,1,OO,N294SW,5433,SEA,PDX,34,129,20,50
2014,8,31,1134,-6,1348,-13,AS,N534AS,572,PDX,SAN,121,933,11,34
2014,1,3,517,-8,840,-15,US,N828AW,649,PDX,PHX,123,1009,5,17
2014,11,3,651,-9,841,-23,OO,N614SK,4608,SEA,SJC,93,697,6,51
2014,4,11,1755,-10,2334,-14,AS,N323AS,26,SEA,ORD,201,1721,17,55
2014,10,29,958,-2,1503,-17,AS,N320AS,756,SEA,MCI,167,1489,9,58
2014,4,5,716,-4,948,-12,AS,N435AS,480,SEA,LAX,115,954,7,16
2014,9,19,2253,-7,555,-18,DL,N3761R,761,SEA,DTW,213,1927,22,53
2014,11,14,1741,-4,1929,-21,VX,N622VA,759,SEA,SFO,95,679,17,41
2014,9,2,2300,0,543,-30,DL,N3730B,761,SEA,DTW,200,1927,23,0
2014,2,24,1808,-7,2042,-13,WN,N492WN,495,PDX,SLC,81,630,18,8
2014,2,7,2013,18,2148,3,WN,N791SW,741,SEA,SMF,84,605,20,13
2014,1,4,829,-6,1102,-12,AS,N614AS,502,SEA,SNA,128,978,8,29
2014,2,7,719,-4,1054,2,OO,N925SW,6219,PDX,DEN,111,991,7,19
2014,7,14,1421,0,2026,16,UA,N562UA,961,SEA,ORD,196,1721,14,21
2014,1,1,550,0,837,-12,DL,N660DL,1634,SEA,SLC,82,689,5,50
2014,1,2,1141,-1,1226,4,OO,N585SW,5438,PDX,EUG,29,106,11,41
2014,10,19,1303,13,1909,3,UA,N69824,1214,SEA,IAH,226,1874,13,3
2014,3,12,648,-12,843,-2,VX,N846VA,84,PDX,SFO,92,550,6,48
2014,11,26,1204,-6,1414,0,AS,N793AS,324,SEA,SJC,106,697,12,4
2014,4,14,1054,7,1422,-2,UA,N87512,156,SEA,DEN,124,1024,10,54
2014,6,16,659,-1,1523,7,DL,N712TW,2115,SEA,JFK,289,2422,6,59
2014,8,28,542,-3,1147,-13,UA,N73270,1101,SEA,IAH,224,1874,5,42
2014,4,9,1209,-2,1246,-4,OO,N297SW,5411,PDX,EUG,28,106,12,9
2014,6,27,2124,14,2356,-3,AS,N612AS,145,PDX,FAI,202,1640,21,24
2014,4,1,1522,-8,2052,-23,AA,N564AA,157,PDX,DFW,187,1616,15,22
2014,6,11,1550,-3,2048,-12,DL,N6701,1770,SEA,MSP,158,1399,15,50
2014,5,20,537,-8,719,-13,OO,N908SW,6332,PDX,SFO,82,550,5,37
2014,3,4,1427,-3,1645,-6,AS,N453AS,608,SEA,LAS,111,867,14,27
2014,3,12,2102,12,2320,6,AS,N536AS,598,PDX,SAN,125,933,21,2
2014,5,25,1145,-5,1742,7,AS,N319AS,748,SEA,STL,213,1709,11,45
2014,7,10,1736,-4,1959,-12,OO,N809SK,4738,SEA,LAS,127,867,17,36
2014,5,4,655,-5,1500,-20,DL,N711ZX,418,SEA,JFK,271,2422,6,55
2014,9,18,1135,-5,1746,11,AA,N3FBAA,1628,SEA,ORD,200,1721,11,35
2014,2,21,1224,105,1549,101,F9,N201FR,240,SEA,DEN,121,1024,12,24
2014,5,16,700,-5,930,-10,VX,N625VA,1780,SEA,LAX,131,954,7,0
2014,4,24,630,0,1228,-2,WN,N8327A,1012,SEA,MDW,216,1733,6,30
2014,4,30,1126,1,1402,-3,AS,N779AS,656,SEA,PHX,140,1107,11,26
2014,8,5,1922,2,2123,-10,UA,N81449,1298,SEA,SFO,101,679,19,22
2014,10,13,554,-6,1300,-13,DL,N685DA,1350,SEA,DTW,218,1927,5,54
2014,5,18,1140,-5,1908,-25,DL,N811DZ,1962,SEA,ATL,239,2182,11,40
2014,4,16,2145,10,547,2,B6,N608JB,264,SEA,JFK,275,2422,21,45
2014,4,22,1042,-3,1254,-18,OO,N219AG,3482,SEA,SBA,114,908,10,42
2014,3,23,1011,-4,1250,-5,AS,N622AS,87,SEA,ANC,202,1448,10,11
2014,2,22,608,-7,1405,-26,UA,N470UA,604,PDX,EWR,278,2434,6,8
2014,8,12,1032,7,1142,19,AS,N794AS,414,SEA,GEG,37,224,10,32
2014,2,3,2303,-2,144,-14,AS,N558AS,125,SEA,FAI,206,1533,23,3
2014,7,21,845,75,1107,101,AS,N767AS,244,PDX,SFO,92,550,8,45
2014,7,21,1520,0,1808,8,AS,N531AS,494,SEA,SAN,150,1050,15,20
2014,5,26,1139,1,1902,69,UA,N69806,1502,SEA,IAH,292,1874,11,39
2014,5,20,623,3,1231,6,WN,N8606C,2163,PDX,MDW,227,1751,6,23
2014,11,14,1154,-6,1728,-39,UA,N480UA,453,PDX,IAH,202,1825,11,54
2014,2,9,620,15,823,16,AS,N593AS,344,SEA,OAK,97,671,6,20
2014,7,9,1628,-2,1908,-9,DL,N3743H,1363,SEA,LAX,130,954,16,28
2014,8,29,1403,3,2221,24,AS,N526AS,2,SEA,DCA,283,2329,14,3
2014,1,3,NA,NA,NA,NA,US,NA,553,SEA,PHL,NA,2378,NA,NA
2014,10,8,1735,0,1940,0,AS,N703AS,302,SEA,SFO,104,679,17,35
2014,3,9,1401,-3,2002,-15,UA,N414UA,282,SEA,IAH,217,1874,14,1
2014,7,7,2212,-3,605,-7,US,N672AW,685,SEA,PHL,263,2378,22,12
2014,8,12,1739,-1,1922,-3,WN,N368SW,484,PDX,SJC,92,569,17,39
2014,10,7,2207,-3,625,27,US,N535UW,624,SEA,CLT,281,2279,22,7
2014,12,6,849,-6,1317,-1,AS,N577AS,861,SEA,OGG,362,2640,8,49
2014,10,9,1304,15,2104,-3,B6,N789JB,464,SEA,JFK,274,2422,13,4
2014,2,10,1621,16,1755,10,WN,N405WN,1071,PDX,SJC,84,569,16,21
2014,3,28,722,2,1017,17,AS,N797AS,480,SEA,LAX,139,954,7,22
2014,4,30,1732,202,1958,198,AS,N767AS,538,SEA,ONT,127,956,17,32
2014,2,1,1945,13,2147,5,OO,N708SK,6367,SEA,SFO,100,679,19,45
2014,5,17,642,-1,1028,12,UA,N494UA,328,PDX,DEN,133,991,6,42
2014,1,8,1607,2,1747,2,WN,N409WN,1071,PDX,SJC,90,569,16,7
2014,9,8,945,-5,1043,3,OO,N161PQ,4608,PDX,SEA,33,129,9,45
2014,11,24,1849,-6,2033,-22,AS,N786AS,386,PDX,SFO,81,550,18,49
2014,9,24,2025,-5,2317,12,AS,N705AS,534,SEA,ONT,143,956,20,25
2014,5,25,2311,-4,136,-16,AS,N563AS,127,SEA,FAI,191,1533,23,11
2014,1,28,748,-9,1523,-21,UA,N553UA,419,SEA,IAD,249,2306,7,48
2014,8,28,2138,28,5,6,AS,N518AS,145,PDX,FAI,197,1640,21,38
2014,2,17,1300,0,1803,-17,AS,N619AS,38,SEA,MSP,166,1399,13,0
2014,5,13,1757,-3,1939,-11,OO,N958SW,6471,PDX,SFO,84,550,17,57
2014,6,9,838,-2,1120,-15,AS,N755AS,728,SEA,SLC,88,689,8,38
2014,7,16,759,-1,923,-2,AS,N765AS,61,SEA,JNU,124,909,7,59
2014,1,21,1037,2,1259,-31,AS,N558AS,127,SEA,ANC,182,1448,10,37
2014,6,8,1331,1,1607,-1,OO,N215AG,3476,SEA,LGB,130,965,13,31
2014,9,11,1428,-2,1640,-5,AS,N570AS,570,PDX,LAX,110,834,14,28
2014,4,19,1842,-3,1940,3,OO,N581SW,5424,SEA,PDX,35,129,18,42
2014,2,23,755,-5,1546,-34,AS,N552AS,16,SEA,MCO,275,2554,7,55
2014,7,2,901,-4,1045,-3,AS,N597AS,360,SEA,SMF,87,605,9,1
2014,10,2,631,-4,854,-16,WN,N253WN,1927,PDX,PHX,123,1009,6,31
2014,9,28,557,-3,1208,18,AA,N3GUAA,1094,SEA,DFW,220,1660,5,57
2014,10,25,1906,21,2144,21,AS,N546AS,171,SEA,ANC,191,1448,19,6
2014,9,26,1231,-10,1340,5,OO,N803SK,4623,PDX,SEA,40,129,12,31
2014,6,1,2235,0,116,-2,AS,N457AS,143,PDX,ANC,201,1542,22,35
2014,2,20,2148,36,27,32,UA,N81449,1603,SEA,ANC,198,1448,21,48
2014,9,11,711,4,1401,-22,DL,N679DA,2509,PDX,DTW,206,1953,7,11
2014,5,29,824,-6,1042,-53,AS,N562AS,861,SEA,OGG,299,2640,8,24
2014,10,21,803,-2,1626,-1,AS,N413AS,18,SEA,MCO,301,2554,8,3
2014,9,8,1634,5,1925,0,DL,N690DL,568,SEA,SLC,88,689,16,34
2014,5,4,807,-3,1328,-7,WN,N633SW,381,PDX,MCI,174,1482,8,7
2014,4,1,1501,-4,1722,-2,AS,N622AS,520,SEA,BUR,125,937,15,1
2014,3,19,1954,24,2312,14,F9,N910FR,142,SEA,DEN,115,1024,19,54
2014,7,15,1033,-2,1234,-10,AS,N619AS,318,SEA,SFO,97,679,10,33
2014,3,30,801,-4,1425,40,AA,N4YTAA,1220,PDX,DFW,202,1616,8,1
2014,8,17,1534,0,1801,-4,OO,N978SW,6235,PDX,LAX,120,834,15,34
2014,7,4,1921,11,2153,-7,WN,N766SW,268,SEA,PHX,140,1107,19,21
2014,5,10,1826,-4,2019,-23,AS,N755AS,302,SEA,SFO,89,679,18,26
2014,10,4,626,-4,1334,-26,DL,N816DN,1156,PDX,ATL,229,2172,6,26
2014,3,9,2219,-1,644,-11,AA,N5CNAA,1070,SEA,MIA,303,2724,22,19
2014,5,10,2309,-1,140,5,AS,N596AS,125,SEA,ANC,193,1448,23,9
2014,6,11,1054,-9,1624,NA,OO,N926SW,5576,PDX,DEN,NA,991,10,54
2014,12,5,1518,13,1752,22,WN,N932WN,2963,SEA,LAS,127,867,15,18
2014,7,28,1804,14,2007,12,AS,N559AS,358,SEA,SFO,104,679,18,4
2014,11,28,1850,0,2127,8,AS,N622AS,510,SEA,SNA,136,978,18,50
2014,8,28,1809,-1,11,17,AS,N302AS,26,SEA,ORD,200,1721,18,9
2014,8,19,713,-7,938,-9,AS,N794AS,530,SEA,ONT,128,956,7,13
2014,7,6,617,-3,821,-19,WN,N8329B,4135,PDX,LAS,108,763,6,17
2014,9,5,1436,-4,1718,-2,AS,N795AS,494,SEA,SAN,140,1050,14,36
2014,6,29,2031,36,2227,31,OO,N227AG,3490,SEA,FAT,97,748,20,31
2014,5,6,553,-7,1143,-17,AA,N3DLAA,2240,SEA,ORD,206,1721,5,53
2014,6,28,1126,1,1340,-6,AS,N546AS,638,SEA,LAS,110,867,11,26
2014,2,22,1328,8,2041,-13,DL,N821NW,1227,SEA,ATL,228,2182,13,28
2014,7,1,654,-6,918,-2,AS,N306AS,608,SEA,LAS,122,867,6,54
2014,10,14,2034,-16,2247,-11,AS,N524AS,624,PDX,LAS,117,763,20,34
2014,9,7,1648,3,1922,-13,WN,N7745A,573,SEA,PHX,140,1107,16,48
2014,9,18,658,-7,1201,-21,DL,N3754A,954,PDX,MSP,163,1426,6,58
2014,6,7,911,-9,1727,-18,AS,N553AS,30,PDX,BOS,286,2537,9,11
2014,1,26,1013,-2,1446,11,AS,N535AS,843,SEA,KOA,378,2688,10,13
2014,7,29,1007,132,1850,135,AS,N568AS,18,SEA,MCO,305,2554,10,7
2014,3,23,835,-5,1714,-1,AS,N518AS,38,SEA,FLL,312,2717,8,35
2014,9,2,625,-10,854,-16,AS,N769AS,576,PDX,SAN,127,933,6,25
2014,1,5,1535,0,1806,-14,AS,N754AS,101,SEA,ANC,196,1448,15,35
2014,11,19,1517,17,1720,-17,DL,N3750D,2066,SEA,ANC,168,1448,15,17
2014,6,19,711,-4,943,-27,AS,N459AS,833,PDX,HNL,319,2603,7,11
2014,4,8,926,-9,1710,-30,AS,N526AS,764,PDX,DCA,268,2350,9,26
2014,5,4,706,-6,1305,-14,UA,N852UA,591,SEA,IAH,218,1874,7,6
2014,12,20,726,1,1050,-21,AS,N464AS,634,SEA,PHX,126,1107,7,26
2014,8,25,1211,11,1450,-5,WN,N225WN,4395,SEA,PHX,144,1107,12,11
2014,12,7,1205,-5,1420,6,AS,N705AS,324,SEA,SJC,117,697,12,5
2014,5,9,645,-5,922,-18,WN,N622SW,476,PDX,SLC,85,630,6,45
2014,7,22,1540,-10,1800,-12,AS,N609AS,596,SEA,LAS,124,867,15,40
2014,8,3,2019,-6,2308,3,AS,N626AS,640,PDX,PHX,149,1009,20,19
2014,5,7,712,-3,956,-9,AS,N581AS,833,PDX,HNL,329,2603,7,12
2014,2,26,1738,-7,2122,-10,US,N672AW,496,SEA,PHX,144,1107,17,38
2014,3,19,1848,-2,2133,0,AS,N423AS,630,SEA,PHX,139,1107,18,48
2014,8,9,1339,-1,1530,5,AS,N517AS,362,SEA,SMF,85,605,13,39
2014,4,27,1013,-2,1224,-29,AS,N566AS,87,SEA,ANC,178,1448,10,13
2014,12,8,600,0,1150,-14,UA,N69826,1173,PDX,IAH,210,1825,6,0
2014,3,22,1627,-13,1931,-24,AS,N562AS,867,SEA,OGG,347,2640,16,27
2014,6,2,2018,3,2252,2,AS,N461AS,103,SEA,ANC,190,1448,20,18
2014,8,22,1333,33,1421,27,OO,N804SK,4697,PDX,SEA,30,129,13,33
2014,8,15,601,1,1210,17,UA,N37408,1425,SEA,ORD,210,1721,6,1
2014,1,2,1233,23,1415,20,WN,N908WN,3252,PDX,SJC,87,569,12,33
2014,3,4,928,-7,1026,3,OO,N563SW,5438,SEA,PDX,34,129,9,28
2014,2,14,2354,-5,630,-38,DL,N386DA,1823,SEA,DTW,198,1927,23,54
2014,4,9,1500,-5,1747,1,AS,N799AS,650,SEA,PHX,146,1107,15,0
2014,3,16,1439,-6,1753,-17,F9,N208FR,792,PDX,DEN,117,991,14,39
2014,11,19,2009,41,2229,49,UA,N79279,1532,SEA,SFO,115,679,20,9
2014,9,16,949,-6,1147,-18,AS,N703AS,318,SEA,SFO,103,679,9,49
2014,10,9,756,-4,1138,1,UA,N66831,1578,SEA,DEN,134,1024,7,56
2014,11,30,1133,-4,1627,-18,DL,N343NW,1109,PDX,MSP,157,1426,11,33
2014,11,19,516,-4,851,1,US,N912UY,425,PDX,PHX,136,1009,5,16
2014,12,10,1955,10,2212,-18,AS,N471AS,99,SEA,ANC,178,1448,19,55
2014,9,17,1445,0,1705,-16,DL,N392DA,1349,SEA,ANC,182,1448,14,45
2014,2,16,1405,-5,2142,-15,AS,N524AS,2,SEA,DCA,256,2329,14,5
2014,6,10,1545,35,1801,26,WN,N213WN,4252,SEA,LAS,117,867,15,45
2014,2,14,617,-3,1136,-29,AA,N4WJAA,1650,PDX,DFW,174,1616,6,17
2014,11,5,1521,-4,1834,-16,WN,N905WN,4295,PDX,DEN,116,991,15,21
2014,8,3,1119,-6,1359,-1,US,N755US,634,PDX,PHX,144,1009,11,19
2014,6,9,1302,12,1539,20,AS,N557AS,105,SEA,ANC,191,1448,13,2
2014,3,11,1442,-3,1634,-16,VX,N855VA,755,SEA,SFO,99,679,14,42
2014,7,18,642,2,1237,2,WN,N8316H,2485,SEA,MDW,215,1733,6,42
2014,2,20,1635,20,2001,1,WN,N948WN,567,SEA,PHX,131,1107,16,35
2014,11,24,1710,0,1904,-11,VX,N839VA,755,SEA,SFO,97,679,17,10
2014,11,16,949,-7,1141,-32,UA,N819UA,390,SEA,SFO,98,679,9,49
2014,5,20,1250,-5,1441,-11,AS,N564AS,324,SEA,SJC,95,697,12,50
2014,7,7,1949,104,2153,93,OO,N225AG,3462,PDX,ONT,109,838,19,49
2014,1,11,2303,-2,202,-8,AS,N627AS,125,SEA,FAI,219,1533,23,3
